epoch,train_loss,train_acc,val_loss,val_acc,LR,batch_loss,batch_size
1,1.8619273949315993,0.4774237288135593,0.650265716659236,0.8109137055837563,9.791328150147311e-05,3.3993492126464844,48
2,0.3018024326300217,0.9248813559322034,0.2198334681201102,0.9333756345177665,9.788912435456606e-05,0.9629796147346497,48
3,0.09805290640360217,0.9765423728813559,0.15620966666959565,0.9536802030456852,9.781667675403236e-05,0.3171218931674957,48
4,0.05219282375149808,0.9867118644067797,0.11837123449759435,0.9701776649746193,9.769601019690705e-05,0.2205006629228592,48
5,0.03225386293586028,0.9936271186440678,0.08615702346941163,0.9727157360406091,9.752724376651376e-05,0.18653641641139984,48
6,0.038207378910759746,0.9903728813559322,0.10873721925178921,0.9625634517766497,9.731054401494385e-05,0.25760117173194885,48
7,0.022904955366026547,0.9945762711864407,0.06740282432218721,0.9790609137055838,9.704612479868967e-05,0.1245197281241417,48
8,0.02286275461480274,0.9933559322033898,0.10156652670788584,0.9689086294416244,9.673424706759392e-05,0.17929792404174805,48
9,0.01812824530318632,0.9953898305084746,0.1331358863138901,0.9555837563451777,9.637521860732374e-05,0.174657940864563,48
10,0.02241106196202464,0.9941694915254238,0.08071648090963163,0.9765228426395939,9.596939373562341e-05,0.1852375864982605,48
11,0.03081833830576832,0.991457627118644,0.1659920621263856,0.9543147208121827,9.551717295264544e-05,0.30400627851486206,48
12,0.02181747362320706,0.9953898305084746,0.1077320343498046,0.9695431472081218,9.501900254570537e-05,0.21342580020427704,48
13,0.019691840331685743,0.9947118644067796,0.07480060304680528,0.9790609137055838,9.447537414884998e-05,0.13784699141979218,48
14,0.01205743953490914,0.9974237288135593,0.13914035748203432,0.9606598984771574,9.388682425767394e-05,0.21495483815670013,48
15,0.019765424194603653,0.9941694915254238,0.08449920043372904,0.9733502538071066,9.325393369986337e-05,0.20684224367141724,48
16,0.01705302828354603,0.9945762711864407,0.054745082533091,0.9841370558375635,9.257732706198897e-05,0.23399801552295685,48
17,0.009298221662072307,0.9971525423728813,0.04846377564188764,0.9866751269035533,9.185767207311466e-05,0.13388605415821075,48
18,0.004861414059933464,0.9985084745762712,0.09516497844089115,0.9708121827411168,9.109567894582944e-05,0.059590160846710205,48
19,0.006215262068845963,0.9983728813559322,0.05582804544985431,0.9860406091370558,9.02920996753534e-05,0.12936581671237946,48
20,0.012047349041517256,0.9966101694915255,0.20215245753734698,0.9549492385786802,8.94477272974092e-05,0.2181749939918518,48
21,0.022886367499323216,0.9936271186440678,0.2222039579097087,0.9467005076142132,8.856339510559155e-05,0.2883240282535553,48
22,0.01288353622288017,0.9962033898305085,0.025957220988460407,0.991751269035533,8.763997582900706e-05,0.12090503424406052,48
23,0.006168103040811622,0.9981016949152542,0.029788114206876066,0.9904822335025381,8.667838077099596e-05,0.1010594591498375,48
24,0.001414478759139271,0.999864406779661,0.023905690127926368,0.9936548223350253,8.567955890978574e-05,0.028102455660700798,48
25,0.00224401572185679,0.9997288135593221,0.10391232315368175,0.9708121827411168,8.464449596196416e-05,0.08158516138792038,48
26,0.009065866277505786,0.9972881355932204,0.05248085253379724,0.9847715736040609,8.357421340969608e-05,0.12147534638643265,48
27,0.0054419580508591765,0.9989152542372881,0.04373536549235557,0.991751269035533,8.24697674926438e-05,0.15594753623008728,48
28,0.011129044983883278,0.9967457627118644,0.09680474689082588,0.9739847715736041,8.133224816558609e-05,0.17314094305038452,48
29,0.016033514003293052,0.9956610169491525,0.08713795571306691,0.9733502538071066,8.016277802276437e-05,0.15323324501514435,48
30,0.01878774128128159,0.9937627118644068,0.07261235458846677,0.9796954314720813,7.896251119001779e-05,0.15269730985164642,48
31,0.004117376273703146,0.999593220338983,0.026825406870935917,0.9923857868020305,7.773263218580026e-05,0.11257003992795944,48
32,0.0037264431757473592,0.9987796610169491,0.05903659297647085,0.9854060913705583,7.647435475220386e-05,0.075898677110672,48
33,0.008693910154813932,0.9972881355932204,0.060955191811546384,0.983502538071066,7.518892065714188e-05,0.144315704703331,48
34,0.007833836931293293,0.9982372881355932,0.040766180528098536,0.9898477157360406,7.387759846887383e-05,0.22715075314044952,48
35,0.007597958193271089,0.9978305084745762,0.11339331413991513,0.9714467005076142,7.254168230408166e-05,0.21489204466342926,48
36,0.008578591164122573,0.9978305084745762,0.04333003291057725,0.9885786802030457,7.118249055073293e-05,0.20428447425365448,48
37,0.003954375415426773,0.9991864406779661,0.03071615045481281,0.993020304568528,6.980136456699095e-05,0.09722814708948135,48
38,0.0051823496430701875,0.9989152542372881,0.039603202133442435,0.991751269035533,6.839966735745635e-05,0.2254112809896469,48
39,0.010989702913862795,0.9963389830508474,0.04465827848398845,0.9892131979695431,6.697878222804596e-05,0.1526716947555542,48
40,0.005344707315365421,0.9983728813559322,0.030631316951728663,0.9904822335025381,6.554011142083697e-05,0.06650389730930328,48
41,0.0017022597383139497,0.999593220338983,0.04631863033606111,0.9885786802030457,6.408507473022326e-05,0.052220720797777176,48
42,0.002959051874529381,0.9993220338983051,0.027801702709083782,0.991751269035533,6.261510810174978e-05,0.11209320276975632,48
43,0.005661386328102169,0.9981016949152542,0.028436094787291505,0.9904822335025381,6.113166221500758e-05,0.08676949888467789,48
44,0.0018535361593881212,0.999457627118644,0.029921458249500668,0.991751269035533,5.963620105198833e-05,0.0464085191488266,48
45,0.0023967554474296836,0.9993220338983051,0.02619555219653332,0.991751269035533,5.813020045231067e-05,0.13366593420505524,48
46,0.0027165903669576774,0.999457627118644,0.019034154397296024,0.9942893401015228,5.661514665674483e-05,0.16826367378234863,48
47,0.0028055791732207952,0.9990508474576271,0.041461405556048866,0.9879441624365483,5.50925348404724e-05,0.08978116512298584,48
48,0.0015715728635994433,0.9993220338983051,0.0312930986907618,0.993020304568528,5.356386763752885e-05,0.04844405874609947,48
49,0.0010969088103393314,0.999593220338983,0.029258207806604996,0.9949238578680203,5.2030653657885294e-05,0.06529619544744492,48
50,0.0022645037567915823,0.999457627118644,0.032355211133182106,0.9923857868020305,5.0494405998632454e-05,0.05274364352226257,48
51,0.0007635194814262786,0.9997288135593221,0.024175278059460237,0.9936548223350253,4.895664075073659e-05,0.020232276991009712,48
52,0.001167287807331531,0.999864406779661,0.02762551634387002,0.993020304568528,4.741887550284073e-05,0.061446841806173325,48
