epoch,train_loss,train_acc,val_loss,val_acc,LR,batch_loss,batch_size
1,2.9340221338484724,0.19309110927608036,2.082355971067724,0.4225352112676056,1.3841318033309129e-05,3.622736930847168,48
2,1.96411580600392,0.479906413432425,1.3674397074000937,0.6103286384976526,1.3837903105855054e-05,2.4148566722869873,48
3,1.371672323968763,0.6542802091935039,0.971254331545091,0.7417840375586855,1.3827661693613938e-05,1.7216187715530396,48
4,1.0142715084070415,0.7477291494632535,0.77341442187907,0.7746478873239436,1.3810603903623203e-05,1.4089246988296509,48
5,0.7657475014740923,0.8147536471235893,0.6201599513141203,0.8309859154929577,1.3786746569862156e-05,1.1728535890579224,48
6,0.6145917191966125,0.8503991191852464,0.5257279591661104,0.863849765258216,1.3756113236638889e-05,0.9111294150352478,48
7,0.516119727214243,0.8714560968896229,0.48144473807072974,0.8544600938967136,1.3718734135354887e-05,0.8906478881835938,48
8,0.4323431858093063,0.8925130745939994,0.45017146413594905,0.8685446009389671,1.3674646154670282e-05,0.7228547930717468,48
9,0.36299459388884114,0.9077897054775668,0.41896058230752675,0.8732394366197183,1.3623892804099204e-05,1.074108362197876,48
10,0.3209882139126,0.9182493806771264,0.37550292111618416,0.9014084507042254,1.3566524171071143e-05,0.5520884394645691,48
