epoch,train_loss,train_acc,val_loss,val_acc,LR,batch_loss,batch_size
1,1.250072127510095,0.6240022020368842,1.0683487091265933,0.7183098591549296,0.0004534,3.345496892929077,128
2,0.1651256250516462,0.9525185796862098,0.8399263223012289,0.7652582159624414,0.00045328813723491136,0.35052648186683655,128
3,0.063254370813753,0.9810074318744839,0.80756296056537,0.8591549295774648,0.0004529526593346892,0.2265150547027588,128
4,0.08407771175364769,0.9735755573905863,0.7877896589012773,0.8075117370892019,0.0004523938973755183,0.1849580556154251,128
5,0.04348614669161134,0.9860996421690064,0.977994334529823,0.8591549295774648,0.0004516124027879922,0.1522349864244461,128
6,0.02225292480388949,0.9940820258739334,0.407303564775158,0.8873239436619719,0.00045060894681291775,0.10802552849054337,128
7,0.02166173767035444,0.993944398568676,0.5552436945164148,0.9061032863849765,0.00044938451974019375,0.08358874917030334,128
8,0.03392158287092572,0.9889898155794109,1.303160050665269,0.7793427230046949,0.00044794032993151405,0.166817307472229,128
9,0.02075140450448167,0.9924304982108451,0.39188428181157986,0.9107981220657277,0.00044627780262786063,0.08813416957855225,128
10,0.043770231702358574,0.9870630333058079,0.8274301006480562,0.8591549295774648,0.000444398578542963,0.1975764036178589,128
11,0.03147175427174522,0.9907789705477567,0.6162321077126293,0.9061032863849765,0.0004423045122441113,0.12126833945512772,128
12,0.022147745052452525,0.9938067712634187,0.7020389024920307,0.8967136150234741,0.00043999767032192294,0.12338191270828247,128
13,0.01043045829428873,0.9971098265895953,0.6783985281494301,0.8591549295774648,0.0004374803293508666,0.09309259802103043,128
14,0.020247495501204,0.9943572804844482,0.8351144154027035,0.8497652582159625,0.0004347549736425585,0.09494417905807495,128
15,0.016613400316169907,0.9951830443159922,0.7349390367946714,0.9061032863849765,0.00043182429279404664,0.09125120937824249,128
16,0.012972668145531765,0.9955959262317644,0.5611742925895772,0.9154929577464789,0.000428691179033503,0.05559508502483368,128
17,0.014939792322478378,0.9953206716212497,1.4135323706926874,0.7746478873239436,0.0004253587243659439,0.07328446954488754,128
