epoch,train_loss,train_acc,val_loss,val_acc,LR,batch_loss,batch_size
1,1.5925423997458765,0.5475254237288135,0.8311378944495003,0.7290609137055838,0.0001486440247457087,3.3667373657226562,64
2,0.23753242349220535,0.9341016949152542,0.33798608486422427,0.8978426395939086,0.0001486440247457087,0.5219025611877441,64
3,0.07583651638435106,0.9814237288135593,0.3221627240858707,0.9079949238578681,0.0001486440247457087,0.22587943077087402,64
4,0.07031805192818076,0.9799322033898306,0.19815143988217193,0.9371827411167513,0.0001486440247457087,0.46879756450653076,64
5,0.04486399168382257,0.9873898305084746,0.28293862972919104,0.9149746192893401,0.0001486440247457087,0.19578604400157928,64
6,0.0276960805533296,0.992406779661017,0.347429151764981,0.8984771573604061,0.0001486440247457087,0.20469145476818085,64
7,0.03209639865109476,0.9909152542372881,0.4499220374385415,0.858502538071066,0.0001486440247457087,0.2777685225009918,64
8,0.036759833883431,0.9894237288135593,0.19378020489578926,0.9378172588832487,0.0001486440247457087,0.226726695895195,64
9,0.038598997111037626,0.9894237288135593,0.35053895950922503,0.899746192893401,0.0001486440247457087,0.2674729824066162,64
10,0.021254454892065566,0.9940338983050847,0.23907805977360852,0.9333756345177665,0.0001486440247457087,0.18328328430652618,64
11,0.03481872468365956,0.9884745762711864,0.2549372410713719,0.9232233502538071,0.0001486440247457087,0.18322430551052094,64
12,0.017233535825195958,0.9952542372881356,0.21475766499900273,0.9352791878172588,0.0001486440247457087,0.24961890280246735,64
13,0.014531606543240911,0.9966101694915255,0.14559521892008745,0.9530456852791879,0.0001486440247457087,0.13043926656246185,64
14,0.01743323933282646,0.9948474576271187,0.2771869142951094,0.9149746192893401,0.0001486440247457087,0.20042607188224792,64
15,0.016949524981490636,0.9952542372881356,0.2055488580655836,0.9371827411167513,0.0001486440247457087,0.7330455780029297,64
16,0.029147172154574578,0.991457627118644,0.17867371003110397,0.9416243654822335,0.0001486440247457087,0.17122751474380493,64
17,0.011680723934860552,0.9966101694915255,0.12815950388977598,0.9638324873096447,0.0001486440247457087,0.13693159818649292,64
18,0.0105108911647635,0.9971525423728813,0.15583164341361286,0.9555837563451777,0.0001486440247457087,0.08507795631885529,64
19,0.016566046050544514,0.9943050847457627,0.09628740028681489,0.9676395939086294,0.0001486440247457087,0.13182975351810455,64
20,0.013172841414177822,0.9956610169491525,0.14885522592529124,0.9536802030456852,0.0001486440247457087,0.09743174910545349,64
21,0.01692893459685778,0.9953898305084746,0.4108584169960264,0.8845177664974619,0.0001486440247457087,0.13708724081516266,64
22,0.029484618148056127,0.992406779661017,0.3259232343377801,0.9073604060913706,0.0001486440247457087,0.2692073583602905,64
23,0.014441902031837884,0.9952542372881356,0.18131598076182726,0.9511421319796954,0.0001486440247457087,0.07537654042243958,64
24,0.012030641249712494,0.9971525423728813,0.26115429354565656,0.9200507614213198,0.0001486440247457087,0.10873662680387497,64
25,0.011710992081690642,0.9967457627118644,0.24287126262478417,0.9270304568527918,0.0001486440247457087,0.2052505612373352,64
26,0.008997517693424755,0.9976949152542373,0.14986883439974585,0.9555837563451777,0.0001486440247457087,0.13967688381671906,64
27,0.00690178130606734,0.9983728813559322,0.2918670005945082,0.9263959390862944,0.0001486440247457087,0.1196853443980217,64
28,0.011927676177125866,0.9968813559322034,0.16139684330085813,0.9486040609137056,0.0001486440247457087,0.17646586894989014,64
29,0.008136019277623145,0.9976949152542373,0.20209266074701462,0.9365482233502538,0.0001486440247457087,0.36803361773490906,64
30,0.019038589061190516,0.9949830508474576,0.28937368168670513,0.9156091370558376,0.0001486440247457087,0.19925518333911896,64
31,0.01800014978760885,0.9955254237288136,0.4633706546374384,0.8718274111675127,0.0001486440247457087,0.19126074016094208,64
