epoch,train_loss,train_acc,val_loss,val_acc,LR,batch_loss,batch_size
1,3.267703916492982,0.11078998073217726,3.01113331485802,0.2535211267605634,1.0034657510282254e-05,3.3981926441192627,48
2,2.8296247938267953,0.25901458849435727,2.3457566919461104,0.3755868544600939,1.0032181761416314e-05,3.1406402587890625,48
3,2.241417857263819,0.413570052298376,1.731461657604701,0.4835680751173709,1.0024756958083719e-05,2.641317129135132,48
4,1.6591599150003233,0.5696394164602258,1.3003060767348384,0.6056338028169014,1.0012390427668955e-05,2.0335583686828613,48
5,1.2029672755769814,0.7177263969171483,1.001375349474625,0.6995305164319249,9.99509437444451e-06,1.781420111656189,48
6,0.8494751407625654,0.8223231489127443,0.7693843648467266,0.7887323943661971,9.972885867526736e-06,1.30399751663208,48
7,0.591444655797582,0.8848059454995871,0.6455923490960833,0.784037558685446,9.945786824030701e-06,0.8889163136482239,48
8,0.40318889269939046,0.9335260115606936,0.5069254055409365,0.8591549295774648,9.913823987440625e-06,0.6209072470664978,48
9,0.280274822926541,0.9571979080649601,0.43430923397692156,0.8826291079812206,9.877028901217301e-06,0.571605920791626,48
10,0.2004862114922455,0.9720616570327553,0.3828215316777498,0.8732394366197183,9.835437877668511e-06,0.3864203989505768,48
11,0.14309381133116147,0.9841728598954033,0.3451301404078242,0.8826291079812206,9.78909196211315e-06,0.2763961851596832,48
12,0.10843558093912832,0.9876135425268373,0.32308462104746993,0.892018779342723,9.73803689237446e-06,0.23012952506542206,48
13,0.09117795125843571,0.9888521882741536,0.27663735950916585,0.9061032863849765,9.682323053642322e-06,0.6214101314544678,48
14,0.06556294054949609,0.9931186347371318,0.2890053897781271,0.9014084507042254,9.622005428749149e-06,0.23495425283908844,48
15,0.05526581823727397,0.993531516652904,0.2796172423576805,0.9154929577464789,9.55714354390848e-06,0.2050624042749405,48
16,0.04655557156568908,0.9951830443159922,0.28087988249222995,0.9061032863849765,9.487801409969776e-06,0.2632371187210083,48
17,0.03950195139524712,0.996972199284338,0.2992303690309046,0.9061032863849765,9.414047459247461e-06,0.17649419605731964,48
18,0.03286381223962683,0.9964216900633086,0.27325912301336797,0.9107981220657277,9.335954477986477e-06,0.12135422229766846,48
19,0.027481028288725878,0.9975227085053675,0.25388352182024804,0.92018779342723,9.253599534531046e-06,0.2341993898153305,48
20,0.028044493838184928,0.9966969446738233,0.29966233484447,0.9154929577464789,9.167063903267525e-06,0.16836966574192047,48
21,0.02553160290189955,0.996972199284338,0.2699280895922386,0.9295774647887324,9.0764329844164e-06,0.15827970206737518,48
22,0.01712626988771137,0.9988989815579411,0.2952833505950763,0.9295774647887324,8.981796219752571e-06,0.09736184030771255,48
23,0.016668589285810952,0.9990366088631984,0.23822685925316223,0.9342723004694836,8.88324700433713e-06,0.09714826196432114,48
24,0.01581018190741736,0.9984860996421691,0.3110210657591971,0.9342723004694836,8.7808825943477e-06,0.069813571870327,48
25,0.014239965802678434,0.9986237269474264,0.24528051409083354,0.9342723004694836,8.674804011098334e-06,0.07237809151411057,48
26,0.013966229088253762,0.9986237269474264,0.22211166363025844,0.9436619718309859,8.565115941343676e-06,0.09571520239114761,48
27,0.012030562101367286,0.9990366088631984,0.22818308134733792,0.9483568075117371,8.451926633965776e-06,0.0920100286602974,48
28,0.01084086933257066,0.9984860996421691,0.2533627572915399,0.9389671361502347,8.335347793145502e-06,0.07829435914754868,48
29,0.010384678454572853,0.9993118634737131,0.22632605488031682,0.9483568075117371,8.215494468124012e-06,0.10801935195922852,48
30,0.009021496452532654,0.9997247453894853,0.2591984414849693,0.9436619718309859,8.092484939663033e-06,0.051233094185590744,48
31,0.010150533344082897,0.9984860996421691,0.2746609439614268,0.9389671361502347,7.966440603316035e-06,0.06170729920268059,48
32,0.008345862352969871,0.9988989815579411,0.20583721550679962,0.9389671361502347,7.837485849625478e-06,0.06956940144300461,48
33,0.0074301503643295075,0.9991742361684558,0.218856517828896,0.9389671361502347,7.705747941364355e-06,0.057529106736183167,48
34,0.007703813232795253,0.9991742361684558,0.2984873370437975,0.9389671361502347,7.5713568879432144e-06,0.057000238448381424,48
35,0.007761086308044358,0.9988989815579411,0.2197795722791007,0.9436619718309859,7.43444531710655e-06,0.06502307206392288,48
