epoch,train_loss,train_acc,val_loss,val_acc,LR,max_batch_loss
21,0.0009519016947912968,1.0,0.10359759012303377,0.9701776649746193,5e-05,0.004939972888678312
22,0.0007428164669644025,1.0,0.10358396775755785,0.9682741116751269,5e-05,0.0037375916726887226
23,0.0005577239761350014,1.0,0.09879480529255068,0.9682741116751269,5e-05,0.0017046493012458086
24,0.0004992235045311815,1.0,0.09856445718613373,0.9682741116751269,5e-05,0.0012412624200806022
25,0.00041223612082017175,1.0,0.09423860890535533,0.9701776649746193,5e-05,0.001490039168857038
26,0.00044269366648395437,1.0,0.0947731960054279,0.9708121827411168,5e-05,0.0017627852503210306
27,0.0003483386209581868,1.0,0.09359400437643685,0.9714467005076142,5e-05,0.0009442282607778907
28,0.0003612400885450385,1.0,0.09202882174761767,0.9714467005076142,5e-05,0.0015390142798423767
29,0.00033788137595263957,1.0,0.09487246105513597,0.9701776649746193,5e-05,0.001526889973320067
30,0.00033677373513563586,1.0,0.08906730355193772,0.9689086294416244,5e-05,0.0011945953592658043
31,0.00034382987488850445,1.0,0.09414832369627686,0.9701776649746193,5e-05,0.0026408061385154724
32,0.00031092158408235694,1.0,0.0980668933258444,0.9714467005076142,5e-05,0.0013095663161948323
33,0.00024841345058185824,1.0,0.0920758195750907,0.9708121827411168,5e-05,0.0007659843540750444
34,0.00023620921993722856,1.0,0.09299764169502985,0.9720812182741116,5e-05,0.000997727969661355
35,0.00021851246650883202,1.0,0.09355665745241994,0.9720812182741116,5e-05,0.0011224719928577542
36,0.0003407007744772581,1.0,0.10233227469896908,0.9708121827411168,5e-05,0.002910240553319454
37,0.00023728990926549345,1.0,0.09397951349010927,0.9727157360406091,5e-05,0.001015014131553471
38,0.0001789562867488712,1.0,0.09217552515455914,0.9714467005076142,5e-05,0.0004655285447370261
39,0.00019220881720697033,1.0,0.09177215219602972,0.9720812182741116,5e-05,0.0005100213456898928
40,0.0002334378073564178,1.0,0.09690391232595226,0.9714467005076142,5e-05,0.002515515312552452
41,0.0001923056769685946,1.0,0.08480763768181583,0.9739847715736041,5e-05,0.0007554079638794065
42,0.00015160129563014766,1.0,0.08624942585598999,0.975253807106599,5e-05,0.00042282979120500386
43,0.00016388759792435094,1.0,0.08640118035000896,0.9714467005076142,5e-05,0.0007481800275854766
44,0.00015309269599600743,1.0,0.08931684517656184,0.9720812182741116,5e-05,0.000937160337343812
45,0.0001451746295896848,1.0,0.08718378246208738,0.9701776649746193,5e-05,0.0005502344574779272
46,0.00014315906313832027,1.0,0.08305333825159193,0.9758883248730964,5e-05,0.0018690329743549228
47,0.00011533238426427025,1.0,0.08334581540698932,0.9746192893401016,5e-05,0.0003212562878616154
48,0.00011617327975188145,1.0,0.08686564180073399,0.9714467005076142,5e-05,0.0004761074378620833
49,0.0001064046424679395,1.0,0.0862415298290059,0.9720812182741116,5e-05,0.0004525922704488039
50,9.605185796853975e-05,1.0,0.0847218763555972,0.9727157360406091,5e-05,0.00029460652149282396
51,0.00011469750701828654,1.0,0.09498757782964234,0.9670050761421319,5e-05,0.0013929206179454923
52,9.393862259309834e-05,1.0,0.08694045472568666,0.9714467005076142,5e-05,0.0003535837749950588
53,8.7356698020535e-05,1.0,0.08769399271852474,0.9720812182741116,5e-05,0.00040330528281629086
54,9.971884674376855e-05,1.0,0.09435723512078904,0.9708121827411168,5e-05,0.0006449548527598381
55,8.121346093623473e-05,1.0,0.08821326401557414,0.9708121827411168,5e-05,0.00024789629969745874
56,8.077002874717622e-05,1.0,0.08706010401551494,0.9739847715736041,5e-05,0.00030948297353461385
57,8.067260962768884e-05,1.0,0.08638454532146757,0.9746192893401016,5e-05,0.0005129741621203721
58,7.434570501357223e-05,1.0,0.08172682383414452,0.975253807106599,5e-05,0.0002678360906429589
59,8.174010714263481e-05,1.0,0.0907982307188402,0.9714467005076142,5e-05,0.000754996610339731
60,6.560675510978799e-05,1.0,0.09045614916736705,0.9739847715736041,5e-05,0.0002564989263191819
61,6.551423646367581e-05,1.0,0.0881183876414892,0.9720812182741116,5e-05,0.0005596858100034297
62,6.0893329182024095e-05,1.0,0.09199670578357834,0.9695431472081218,5e-05,0.00023777768365107477
63,5.380651398198837e-05,1.0,0.0889673161552037,0.9727157360406091,5e-05,0.00021396653028205037
64,6.338124006584097e-05,1.0,0.09094098006105665,0.9733502538071066,5e-05,0.0004610185860656202
65,5.0377667939756065e-05,1.0,0.09010427706132686,0.9739847715736041,5e-05,0.0001339082809863612
66,5.6711957678475055e-05,1.0,0.09169681118753961,0.9714467005076142,5e-05,0.0001586194703122601
67,4.7818012707235324e-05,1.0,0.08738992261099936,0.9733502538071066,5e-05,0.00021923858730588108
68,4.41902619002237e-05,1.0,0.08782057280694773,0.9714467005076142,5e-05,9.630076237954199e-05
69,5.609713329823088e-05,1.0,0.09009016184183546,0.9720812182741116,5e-05,0.0005142775480635464
70,4.883578540342939e-05,1.0,0.09122826590150745,0.9739847715736041,5e-05,0.00012264381803106517
71,3.9766081334565275e-05,1.0,0.08958806527712321,0.9727157360406091,5e-05,0.0001143395493272692
72,3.985717642649819e-05,1.0,0.08775295372012303,0.9733502538071066,5e-05,0.0001388770033372566
73,4.35934176518566e-05,1.0,0.09253292436224556,0.9727157360406091,5e-05,0.00035355277941562235
74,3.927628338037027e-05,1.0,0.09070789708098784,0.975253807106599,5e-05,0.000150745123391971
75,3.335280918764835e-05,1.0,0.08993038841461773,0.9765228426395939,5e-05,0.00011401371739339083
76,3.352471612989745e-05,1.0,0.08933416438208619,0.9739847715736041,5e-05,8.684920612722635e-05
77,3.284438063195212e-05,1.0,0.096486385892793,0.9714467005076142,5e-05,0.00020114863582421094
78,4.177873036370344e-05,1.0,0.09002145980177495,0.9746192893401016,5e-05,0.00018498938879929483
79,3.3379661492506136e-05,1.0,0.09043298569049327,0.9727157360406091,5e-05,0.00010710279457271099
80,4.272232592989833e-05,1.0,0.08960726074307097,0.9758883248730964,5e-05,0.0011252362746745348
81,0.17090367715916266,0.9473898305084746,0.5062247902760045,0.850253807106599,5e-05,0.4774189591407776
82,0.06307774699542482,0.9787118644067797,0.10181966628217455,0.9695431472081218,5e-05,0.1932048350572586
83,0.014911416392836531,0.9974237288135593,0.042955142129118065,0.9885786802030457,5e-05,0.1080387756228447
84,0.0031310598829413874,0.9993220338983051,0.05221190382986504,0.9847715736040609,5e-05,0.017991339787840843
85,0.0034306184356495484,0.9990508474576271,0.055143592306554585,0.9866751269035533,5e-05,0.03140730783343315
86,0.0015771923126155604,1.0,0.04306321134932604,0.9885786802030457,5e-05,0.006524993572384119
87,0.0005407664026528344,1.0,0.04235163793797477,0.9873096446700508,5e-05,0.0025585289113223553
88,0.0004395722586630007,1.0,0.04348086024372162,0.9904822335025381,5e-05,0.0028234815690666437
89,0.00029336968436837195,1.0,0.04468848154735917,0.9898477157360406,5e-05,0.0011704897042363882
90,0.00033536649816985224,1.0,0.04242070771896796,0.9892131979695431,5e-05,0.003666566452011466
91,0.00022493348223299293,1.0,0.04038748584645162,0.9904822335025381,5e-05,0.0018673965241760015
92,0.00018535205631879933,1.0,0.041454338818743615,0.9892131979695431,5e-05,0.0004491569707170129
93,0.00024518358174679895,1.0,0.04238984876798069,0.9911167512690355,5e-05,0.002141787437722087
94,0.00022323471972308421,1.0,0.040862741445777416,0.9898477157360406,5e-05,0.0011543420841917396
95,0.0001663788120041333,1.0,0.038253013330315555,0.9911167512690355,5e-05,0.0007801346946507692
96,0.00014905530114074127,1.0,0.03723264548237327,0.9904822335025381,5e-05,0.0008180967415682971
97,0.00013620028663249056,1.0,0.04138535053408965,0.9904822335025381,5e-05,0.0007896790630184114
98,0.00013631405311013113,1.0,0.041388650216619596,0.9911167512690355,5e-05,0.0008290464174933732
99,0.00011762920211432344,1.0,0.03967902807955841,0.9911167512690355,5e-05,0.0005075513035990298
100,9.946672772294131e-05,1.0,0.040387740169461527,0.9898477157360406,5e-05,0.00034234178019687533
101,9.727126530320304e-05,1.0,0.039119423587799435,0.9892131979695431,5e-05,0.0007782519678585231
102,7.617108243265016e-05,1.0,0.04210215919956312,0.9904822335025381,5e-05,0.0004043898079544306
103,9.14117818712099e-05,1.0,0.04072715352992007,0.9911167512690355,5e-05,0.00046578695764765143
104,7.868523456716626e-05,1.0,0.03859221193471718,0.9904822335025381,5e-05,0.0002793393505271524
105,9.715221666186353e-05,1.0,0.03927422007016937,0.9904822335025381,5e-05,0.0008208350045606494
106,8.155268047920476e-05,1.0,0.03950289043767477,0.9911167512690355,5e-05,0.00042863102862611413
107,8.402233608846426e-05,1.0,0.03990881169509724,0.9911167512690355,5e-05,0.00036051266943104565
108,5.8658839348443166e-05,1.0,0.03832811317161355,0.9904822335025381,5e-05,0.00018292054301127791
109,6.088959197148728e-05,1.0,0.04036744193101259,0.9904822335025381,5e-05,0.0002492097264621407
110,6.161907200022774e-05,1.0,0.03962273193702934,0.9911167512690355,5e-05,0.0002811893937177956
111,6.470804440372591e-05,1.0,0.038357023373399836,0.9904822335025381,5e-05,0.0004580882959999144
112,5.705412232980006e-05,1.0,0.0409344775878634,0.9898477157360406,5e-05,0.0001794732961570844
113,5.3759807588579924e-05,1.0,0.03999032826723677,0.9904822335025381,5e-05,0.00024515099357813597
114,5.112544250856075e-05,1.0,0.040045125054509904,0.9904822335025381,5e-05,0.00024274553288705647
115,5.778789291872596e-05,1.0,0.040295603686262886,0.9911167512690355,5e-05,0.0004802161129191518
116,5.490535196564081e-05,1.0,0.03931879389840225,0.9923857868020305,5e-05,0.0003186833637300879
117,4.494025773700264e-05,1.0,0.039833629632671244,0.9904822335025381,5e-05,0.0001697493134997785
118,4.344511221131405e-05,1.0,0.03954139519287841,0.9904822335025381,5e-05,0.0002258610911667347
119,4.3888703061137504e-05,1.0,0.040068945782005004,0.9911167512690355,5e-05,0.00022672538761980832
120,5.277494250370537e-05,1.0,0.04013655109370605,0.9904822335025381,5e-05,0.0003627626574598253
121,3.918619546644642e-05,1.0,0.03942015301643015,0.9904822335025381,5e-05,0.0001455577148590237
122,3.0140351411349817e-05,1.0,0.039964412336963406,0.9911167512690355,5e-05,0.00013100587239023298
123,3.8416173215363554e-05,1.0,0.04054049887696782,0.9904822335025381,5e-05,0.0001803463965188712
124,3.776856708454789e-05,1.0,0.03870621858903935,0.991751269035533,5e-05,0.00016011080879252404
125,2.889838659449212e-05,1.0,0.0379098214560394,0.9904822335025381,5e-05,0.00013732476509176195
126,3.135125422939043e-05,1.0,0.039393021666171826,0.9904822335025381,5e-05,0.00011285333312116563
127,3.0713706845328826e-05,1.0,0.04000689048811422,0.9904822335025381,5e-05,0.00012575718574225903
128,2.8220001121260763e-05,1.0,0.04151030498041788,0.9904822335025381,5e-05,0.00010227873281110078
129,2.972166863925187e-05,1.0,0.040869901594116416,0.9904822335025381,5e-05,0.0002035007200902328
130,3.957264030340396e-05,1.0,0.04228415860493696,0.9898477157360406,5e-05,0.0003854508977383375
131,2.795499349353338e-05,1.0,0.04024800430787703,0.9904822335025381,5e-05,0.00013920287892688066
132,3.5903053425777296e-05,1.0,0.0395241049888779,0.9904822335025381,5e-05,0.0004694635863415897
133,2.83456611904805e-05,1.0,0.04136759983953313,0.9911167512690355,5e-05,0.00011280232865829021
134,3.232246168131419e-05,1.0,0.040886444728162614,0.9904822335025381,5e-05,0.00017757757450453937
135,2.0758183808677626e-05,1.0,0.041799613888178086,0.9904822335025381,5e-05,7.061374344630167e-05
136,2.3065556321190514e-05,1.0,0.040309867515526523,0.9904822335025381,5e-05,7.457074389094487e-05
137,2.424332910731348e-05,1.0,0.041220718642462136,0.9892131979695431,5e-05,0.00016563368262723088
138,2.3992590948552588e-05,1.0,0.041288399321930055,0.991751269035533,5e-05,0.00012517381401266903
139,2.162003622417954e-05,1.0,0.042341444139199824,0.9898477157360406,5e-05,8.920182881411165e-05
140,2.9976645306983995e-05,1.0,0.03954286516368091,0.991751269035533,5e-05,0.0003233033639844507
141,1.9243787201511145e-05,1.0,0.03804658123988305,0.9911167512690355,5e-05,0.00015555054415017366
142,1.904822544784727e-05,1.0,0.03919804695491214,0.9911167512690355,5e-05,5.058240276412107e-05
143,1.722913268969347e-05,1.0,0.038619662133467424,0.9904822335025381,5e-05,0.00014595777611248195
144,1.925382507600924e-05,1.0,0.039406538417725054,0.9911167512690355,5e-05,0.00014093461504671723
145,1.9552319276075557e-05,1.0,0.03784702524946421,0.9911167512690355,5e-05,0.0001249984634341672
146,1.8405237535539606e-05,1.0,0.03736894535319466,0.9911167512690355,5e-05,5.893591878702864e-05
147,1.4740255013131932e-05,1.0,0.038819747223084594,0.9911167512690355,5e-05,4.761949821840972e-05
148,2.1797244942163006e-05,1.0,0.037462711780056356,0.9911167512690355,5e-05,0.00016227428568527102
149,1.7535951429528136e-05,1.0,0.04110776138809411,0.9898477157360406,5e-05,7.901922072051093e-05
150,1.820515044293982e-05,1.0,0.03987498075852282,0.9911167512690355,5e-05,9.499791485723108e-05
151,1.2681500465062573e-05,1.0,0.03983634476683476,0.9911167512690355,5e-05,4.418766911840066e-05
152,1.457707990248001e-05,1.0,0.039512931347675716,0.9911167512690355,5e-05,0.0001499203353887424
153,1.57804273242048e-05,1.0,0.038330334133446706,0.9904822335025381,5e-05,7.827090303180739e-05
154,1.2363773384634642e-05,1.0,0.039929118902105744,0.9911167512690355,5e-05,4.5295826566871256e-05
155,1.5374681513911405e-05,1.0,0.040654202407213555,0.9911167512690355,5e-05,0.00016150347073562443
156,9.146974473339268e-06,1.0,0.04089049447136092,0.9911167512690355,5e-05,3.346312587382272e-05
157,1.0533778648157565e-05,1.0,0.03793104302340783,0.9911167512690355,5e-05,4.400608304422349e-05
158,1.2649934812867225e-05,1.0,0.03844647349201457,0.9911167512690355,5e-05,7.640803960384801e-05
159,1.2183732751232051e-05,1.0,0.0393276588231113,0.991751269035533,5e-05,6.136199954198673e-05
160,1.9409891961327898e-05,1.0,0.03874061053947056,0.9911167512690355,5e-05,0.00015061814337968826
161,1.5804921745488387e-05,1.0,0.042838653856508736,0.9904822335025381,5e-05,0.00034895274438895285
162,0.0047956867139249786,0.9986440677966102,0.31778963986160186,0.9105329949238579,5e-05,0.17899401485919952
163,0.09487038212913577,0.9724745762711864,0.28067824562188937,0.9238578680203046,5e-05,0.26058000326156616
164,0.041504659280433495,0.9877966101694915,0.0941051600758296,0.9708121827411168,5e-05,0.14369262754917145
165,0.010571426597187074,0.9963389830508474,0.06562139934311777,0.9822335025380711,5e-05,0.04959164559841156
166,0.008088272257123963,0.9978305084745762,0.04853753083702271,0.9841370558375635,5e-05,0.10094186663627625
167,0.0029318585544193193,0.999457627118644,0.03234313951266296,0.9911167512690355,5e-05,0.05405256152153015
168,0.0007103440087225478,0.999864406779661,0.026531339247195702,0.993020304568528,5e-05,0.010098883882164955
169,0.00035441511699740413,1.0,0.024146649440476283,0.9936548223350253,5e-05,0.002082759514451027
170,0.00036378485336899756,1.0,0.023768878147138406,0.9949238578680203,5e-05,0.005650114268064499
171,0.00017933419326190064,1.0,0.022286551848507776,0.9942893401015228,5e-05,0.0007349782390519977
172,0.000170341888407119,1.0,0.020159867592155933,0.9955583756345178,5e-05,0.0009281368111260235
173,0.00012206394815328137,1.0,0.02064847126886778,0.9949238578680203,5e-05,0.0004521352529991418
174,0.00010879603754018702,1.0,0.02102523760723546,0.9955583756345178,5e-05,0.00047356769209727645
175,0.00010392148462439871,1.0,0.021019045897017277,0.9955583756345178,5e-05,0.00043575107702054083
176,0.00010782214242104693,1.0,0.020855628124197122,0.9961928934010152,5e-05,0.0009828869951888919
177,8.872031656062325e-05,1.0,0.02099827458836176,0.9955583756345178,5e-05,0.0004296551924198866
178,8.29259464980924e-05,1.0,0.020078452119632117,0.9955583756345178,5e-05,0.0005170715739950538
179,0.0001215170019383195,1.0,0.01915229184831951,0.9974619289340102,5e-05,0.002487183315679431
180,0.00017425133567303418,1.0,0.02204233717272616,0.9961928934010152,5e-05,0.005089788231998682
181,0.0002618129752749988,1.0,0.01847876435403386,0.9955583756345178,5e-05,0.004859117325395346
182,0.00016866434166223695,1.0,0.02106601324613173,0.9961928934010152,5e-05,0.002871396020054817
183,0.00010757443484637128,1.0,0.02278655957280502,0.9942893401015228,5e-05,0.000874071498401463
184,5.5866020702030825e-05,1.0,0.019477213157321975,0.9961928934010152,5e-05,0.0001652116479817778
185,8.181005541552885e-05,1.0,0.022443563409674402,0.9942893401015228,5e-05,0.001154158846475184
186,7.462193425725041e-05,1.0,0.020381209529465923,0.9961928934010152,5e-05,0.0007147998549044132
187,4.73788289207239e-05,1.0,0.01895588940437316,0.9961928934010152,5e-05,0.0001495883916504681
188,4.765120398458409e-05,1.0,0.018578294501521715,0.9968274111675127,5e-05,0.00023746481747366488
189,4.854578760273013e-05,1.0,0.018922473718666327,0.9961928934010152,5e-05,0.00019716515089385211
190,3.67679154629606e-05,1.0,0.02029342188258764,0.9961928934010152,5e-05,0.00011138084664708003
191,4.146316548379264e-05,1.0,0.020581756768391236,0.9968274111675127,5e-05,0.00017920765094459057
192,3.991454732564862e-05,1.0,0.021808143222626527,0.9955583756345178,5e-05,0.0002237231092294678
193,3.5391337591937695e-05,1.0,0.021515524996974067,0.9968274111675127,5e-05,0.00015840130799915642
194,2.8976663681841257e-05,1.0,0.019735793015201043,0.9974619289340102,5e-05,0.00017408639541827142
195,5.8481133073840634e-05,1.0,0.020238283348386767,0.9974619289340102,5e-05,0.0009598970063962042
196,3.440280705719981e-05,1.0,0.01849852533060183,0.9974619289340102,5e-05,0.00036559460568241775
197,3.0088298796218332e-05,1.0,0.019582670910324108,0.9974619289340102,5e-05,0.00014306476805359125
198,2.9799646272726548e-05,1.0,0.019404863951837662,0.9968274111675127,5e-05,0.0003771846240852028
199,2.8516502482658726e-05,1.0,0.018791999361184687,0.9961928934010152,5e-05,0.00022748199990019202
200,3.764114769518975e-05,1.0,0.020655695434368977,0.9968274111675127,5e-05,0.0003929343947675079
201,2.553825857467018e-05,1.0,0.019095632670149396,0.9968274111675127,5e-05,0.00010448393732076511
202,2.6705774987438077e-05,1.0,0.02012826781719923,0.9974619289340102,5e-05,0.00014130973431747407
203,2.3734672786273314e-05,1.0,0.019817574306918297,0.9974619289340102,5e-05,0.0001297785493079573
204,2.0219332762989927e-05,1.0,0.019650008477421883,0.9974619289340102,5e-05,8.30876815598458e-05
205,3.485272088067377e-05,1.0,0.021621853642509587,0.9961928934010152,5e-05,0.0007975761545822024
206,1.8870544379135056e-05,1.0,0.019902230299646412,0.9961928934010152,5e-05,6.081576430005953e-05
207,1.969027860530147e-05,1.0,0.023092432032684386,0.9955583756345178,5e-05,0.00010324945469619706
208,2.8479029195604182e-05,1.0,0.019219919532149802,0.9968274111675127,5e-05,0.00032945891143754125
209,1.6234296130463362e-05,1.0,0.020781134523222042,0.9968274111675127,5e-05,6.625455716857687e-05
210,1.9790051727934536e-05,1.0,0.019643025110365805,0.9974619289340102,5e-05,8.952571079134941e-05
211,1.5748880438060673e-05,1.0,0.02072348045808651,0.9974619289340102,5e-05,0.00011462319525890052
212,1.8557751217871307e-05,1.0,0.02334473786392807,0.9955583756345178,5e-05,0.0001106145791709423
213,1.6442281028780677e-05,1.0,0.02030561603268911,0.9974619289340102,5e-05,8.137816621456295e-05
214,1.5516086723221373e-05,1.0,0.019454503424381743,0.9974619289340102,5e-05,8.644660556456074e-05
215,1.4182443791330532e-05,1.0,0.020324541827862336,0.9968274111675127,5e-05,5.3727901104139164e-05
216,5.427694700792002e-05,1.0,0.02186300340210511,0.9968274111675127,5e-05,0.0023349837865680456
217,0.0020688936740665114,0.999457627118644,0.05538292796951411,0.9860406091370558,5e-05,0.06179653853178024
218,0.03626204830155534,0.9906440677966102,0.25775064399399733,0.9270304568527918,5e-05,0.17589321732521057
219,0.024238137562538228,0.9930847457627119,0.090884259660837,0.9733502538071066,5e-05,0.07823765277862549
220,0.00589524895805171,0.9986440677966102,0.03309679175088853,0.9892131979695431,5e-05,0.05763927847146988
221,0.002795094922027093,0.9993220338983051,0.035861315243439586,0.9904822335025381,5e-05,0.03812123090028763
222,0.000839979723839768,0.999864406779661,0.024480789459205874,0.9923857868020305,5e-05,0.009890698827803135
223,0.00028967158685406765,1.0,0.021437703119029483,0.9949238578680203,5e-05,0.0027983849868178368
224,0.00024899603207832424,1.0,0.020564481521986762,0.9955583756345178,5e-05,0.0034433717373758554
225,0.00044052003208405765,0.999864406779661,0.02296884656278579,0.9936548223350253,5e-05,0.015226020477712154
226,0.00027751591376727445,1.0,0.019679777512635898,0.9955583756345178,5e-05,0.0023774178698658943
227,0.00013579189726861858,1.0,0.02029961646274636,0.9955583756345178,5e-05,0.0011432875180616975
228,0.00012796520688018558,1.0,0.018529316704710804,0.9968274111675127,5e-05,0.0024882510770112276
229,6.739972492628652e-05,1.0,0.020108128230710606,0.9955583756345178,5e-05,0.00032564307912252843
230,6.744422255699539e-05,1.0,0.019027724899106358,0.9955583756345178,5e-05,0.0003136692102998495
231,6.753837785158717e-05,1.0,0.019744485030766236,0.9955583756345178,5e-05,0.00039066417957656085
232,6.697405356976946e-05,1.0,0.019539569106855937,0.9961928934010152,5e-05,0.002161310287192464
233,0.00010272359663089817,1.0,0.019532577861636712,0.9961928934010152,5e-05,0.0032920660451054573
234,4.9429109264303284e-05,1.0,0.019742501010234247,0.9955583756345178,5e-05,0.00020259968005120754
235,4.173191053638929e-05,1.0,0.01917880036788969,0.9961928934010152,5e-05,0.00018633759464137256
236,4.023387712886226e-05,1.0,0.020522424964344147,0.9955583756345178,5e-05,0.00024834234500303864
237,3.593440636917475e-05,1.0,0.01901031262950433,0.9955583756345178,5e-05,0.00012914123362861574
238,3.974364354606655e-05,1.0,0.019096301525221373,0.9961928934010152,5e-05,0.000272670469712466
239,3.833063861248636e-05,1.0,0.01939711859036086,0.9961928934010152,5e-05,0.00031387325725518167
240,3.0515786791141382e-05,1.0,0.02029643759767727,0.9955583756345178,5e-05,0.00012072981189703569
241,2.9697173737755076e-05,1.0,0.02017814442073645,0.9961928934010152,5e-05,0.00021641424973495305
242,7.129515043530866e-05,1.0,0.0214757656390917,0.9955583756345178,5e-05,0.0014723874628543854
243,0.000124003821376206,1.0,0.0222390941430996,0.9949238578680203,5e-05,0.004626412410289049
244,9.381172418795621e-05,1.0,0.02242704110776593,0.9942893401015228,5e-05,0.0020032997708767653
245,5.1071323616177604e-05,1.0,0.020824702759598367,0.9949238578680203,5e-05,0.0007754901307635009
246,2.5910689951792768e-05,1.0,0.019687366184906598,0.9955583756345178,5e-05,0.00011347953113727272
247,2.6403560214853546e-05,1.0,0.020805410397654756,0.9961928934010152,5e-05,0.00014860833471175283
248,2.8888464332124124e-05,1.0,0.019355479380465113,0.9968274111675127,5e-05,0.0003195604949723929
249,2.0642045868552778e-05,1.0,0.02009711408632929,0.9961928934010152,5e-05,0.00021970539819449186
250,2.2769102291500006e-05,1.0,0.018409996938478494,0.9968274111675127,5e-05,0.00015044727479107678
