epoch,train_loss,train_acc,val_loss,val_acc,LR,batch_loss,batch_size
1,1.8761059844372636,0.48040677966101697,0.7991563447840928,0.7538071065989848,9.590343562467874e-05,3.3697712421417236,56
2,0.30990399396621576,0.9227118644067797,0.26591361270565067,0.9232233502538071,9.587977434657888e-05,0.7489818930625916,56
3,0.08734330269441766,0.9785762711864406,0.1435649383122924,0.9511421319796954,9.580881386310411e-05,0.29161569476127625,56
4,0.04492643195491726,0.9899661016949153,0.09236310641304944,0.9714467005076142,9.569062420368447e-05,0.14589270949363708,56
5,0.027542189472812718,0.9937627118644068,0.10398859403516889,0.9695431472081218,9.552532200724459e-05,0.14244088530540466,56
6,0.03470599563268282,0.9910508474576272,0.08243383554124799,0.9739847715736041,9.531307040709517e-05,0.2167324274778366,56
7,0.02698946651437525,0.9928135593220339,0.0686088658486337,0.9771573604060914,9.505407886994012e-05,0.12416308373212814,56
8,0.02547574180655055,0.9937627118644068,0.04773976064971435,0.9885786802030457,9.474860298915818e-05,0.17026396095752716,56
9,0.015483569052259801,0.9964745762711864,0.12277817964291751,0.9581218274111675,9.439694423256313e-05,0.1524425894021988,56
10,0.013191508655388982,0.9972881355932204,0.051441397158184375,0.9847715736040609,9.399944964489148e-05,0.15580306947231293,56
11,0.022751258369219506,0.9930847457627119,0.06044806171147162,0.9803299492385786,9.355651150531113e-05,0.20605158805847168,56
12,0.010864569106091888,0.9978305084745762,0.04857133406808016,0.9841370558375635,9.306856694028928e-05,0.10104839503765106,56
13,0.028032499291476304,0.9917288135593221,0.07864876780517134,0.9727157360406091,9.253609749220135e-05,0.21463504433631897,56
14,0.009496493806210109,0.9986440677966102,0.03978136640268397,0.9860406091370558,9.195962864410677e-05,0.20127885043621063,56
15,0.01341592582611967,0.9963389830508474,0.09435111209442887,0.9701776649746193,9.133972930116074e-05,0.17890357971191406,56
16,0.017147199774445114,0.9959322033898305,0.05753916150448267,0.9822335025380711,9.067701122917333e-05,0.20823858678340912,56
17,0.01107128115953341,0.9971525423728813,0.05858507642680826,0.983502538071066,8.997212845087068e-05,0.2007378488779068,56
18,0.0162218276048237,0.9957966101694915,0.07816346809560513,0.9758883248730964,8.922577660045347e-05,0.13281874358654022,56
19,0.016073156782504865,0.9953898305084746,0.0909631506885286,0.9777918781725888,8.84386922370899e-05,0.1849103420972824,56
20,0.022669721139563344,0.9928135593220339,0.08122446841302063,0.9758883248730964,8.761165211802076e-05,0.151926651597023,56
21,0.009561471668498243,0.9979661016949153,0.0611970943493989,0.9847715736040609,8.67454724319938e-05,0.10668694227933884,56
22,0.012973818990102005,0.9957966101694915,0.08156566690611605,0.9777918781725888,8.584100799378399e-05,0.09445126354694366,56
23,0.015014342416835538,0.9951186440677966,0.05184777831706883,0.9828680203045685,8.489915140059455e-05,0.146800234913826,56
24,0.009603817515927603,0.9968813559322034,0.04404831059802404,0.9885786802030457,8.392083215117121e-05,0.11471198499202728,56
25,0.006820434842976915,0.9979661016949153,0.03759288834821584,0.9879441624365483,8.290701572849924e-05,0.07247686386108398,56
26,0.0029928145881947445,0.9993220338983051,0.031473475090024294,0.993020304568528,8.185870264698828e-05,0.056927572935819626,56
27,0.0009636779677880518,1.0,0.028733422353666195,0.9911167512690355,8.077692746508543e-05,0.01876653917133808,56
28,0.004159410426424722,0.9987796610169491,0.0840196094051982,0.9784263959390863,7.96627577642909e-05,0.09909199923276901,56
29,0.003371305236060141,0.9993220338983051,0.030034891685525898,0.9904822335025381,7.851729309558405e-05,0.11642514914274216,56
30,0.004023503546950297,0.9990508474576271,0.03538954476757196,0.9892131979695431,7.734166389429925e-05,0.14751242101192474,56
