epoch,train_loss,train_acc,val_loss,val_acc,LR,batch_loss,batch_size
1,2.647833556240333,0.2619047619047619,1.6828089986048953,0.5164319248826291,2.2958389339904527e-05,3.644670009613037,40
2,1.4766538328222751,0.609551334984861,0.8729226449285874,0.7887323943661971,2.295272505028489e-05,2.1528382301330566,40
3,0.8918965933344563,0.7769061381778145,0.6106408567215915,0.8309859154929577,2.2935737771395974e-05,1.403112769126892,40
4,0.5945014471755748,0.8479218276906139,0.47804207127418874,0.8497652582159625,2.2907444267631143e-05,0.959987461566925,40
5,0.4610901298911454,0.8805394990366089,0.38876244089972806,0.8826291079812206,2.28678724612627e-05,0.8237999081611633,40
6,0.3628494669805044,0.9035232590145885,0.43877820894471914,0.8873239436619719,2.2817061404885962e-05,0.7536246180534363,40
7,0.3179231445109454,0.9149463253509497,0.39570640153448344,0.892018779342723,2.275506124287909e-05,0.6706078052520752,40
8,0.2791606950761528,0.9263693916873108,0.37922504883556857,0.9014084507042254,2.2681933161916603e-05,0.626130223274231,40
9,0.2399895462760445,0.9333883842554362,0.3389219925717009,0.92018779342723,2.2597749330585558e-05,0.5982039570808411,40
10,0.23171117615919615,0.9344894026974951,0.35533150530337165,0.8967136150234741,2.250259282816384e-05,0.4972512125968933,40
