epoch,train_loss,train_acc,val_loss,val_acc
1,1.3169288541664512,0.632406779661017,1.1222078170873186,0.708756345177665
2,0.281110653501446,0.9324745762711865,0.48097505091410603,0.9181472081218274
3,0.13769825702956168,0.9661016949152542,0.38980544400094125,0.924492385786802
4,0.07342926151368577,0.9825084745762712,0.36791328094937475,0.940989847715736
5,0.06276105251504203,0.9864406779661017,0.3071301230773103,0.9371827411167513
6,0.05891190712305449,0.9858983050847457,0.38347771945338566,0.9232233502538071
7,0.0528097178733955,0.984271186440678,0.2184748867441555,0.9612944162436549
8,0.04384925702239497,0.9895593220338983,0.16345646054611593,0.9777918781725888
9,0.028258346933429525,0.9933559322033898,0.12375211447174779,0.9828680203045685
10,0.03781758805250717,0.9903728813559322,0.2185708291185689,0.9612944162436549
11,0.057657243892297906,0.984135593220339,0.30787372188217144,0.9276649746192893
12,0.05055616086822445,0.9868474576271187,0.1436890920784873,0.9720812182741116
13,0.027054170622663982,0.992135593220339,0.14894386203155904,0.9765228426395939
14,0.032984726317858294,0.9906440677966102,0.1874924563060557,0.9625634517766497
15,0.03231384692315833,0.991864406779661,0.19823982978835325,0.9600253807106599
16,0.026655486187692416,0.9928135593220339,0.12008696404961765,0.9803299492385786
17,0.019974380980103703,0.9945762711864407,0.19219719244138844,0.9530456852791879
18,0.031138829114073414,0.9910508474576272,0.1545581666346129,0.9708121827411168
19,0.02053300709946681,0.9930847457627119,0.1440529434511504,0.9720812182741116
20,0.02228018326729031,0.9952542372881356,0.08400882587668859,0.9847715736040609
21,0.016140655480956626,0.9959322033898305,0.0852861041155866,0.9841370558375635
22,0.016336071926911,0.9960677966101695,0.16867122349097644,0.9549492385786802
23,0.018903507697632757,0.9956610169491525,0.10516932553748794,0.9803299492385786
24,0.00802941043441326,0.9982372881355932,0.04631837821437925,0.991751269035533
25,0.0021291721072995056,0.999864406779661,0.03210041950442615,0.9955583756345178
26,0.001501957426384344,0.999864406779661,0.02959805807609319,0.9955583756345178
27,0.003281423401024382,0.9990508474576271,0.0855985610240002,0.9841370558375635
28,0.02688327585362782,0.992,0.38464597752554164,0.8857868020304569
29,0.05539979471241013,0.9837288135593221,0.6443788366874462,0.8128172588832487
30,0.048954099097494354,0.9853559322033898,0.3078504483863182,0.9206852791878173
31,0.05041627759549577,0.9860338983050847,0.1800069510936737,0.9625634517766497
32,0.02654519881585897,0.9928135593220339,0.07742363507599395,0.9854060913705583
33,0.008902484544758069,0.9982372881355932,0.07841509477552121,0.9847715736040609
34,0.021736175350024034,0.9944406779661017,0.08863855062080973,0.9809644670050761
35,0.008421639600295131,0.9979661016949153,0.06480992703136,0.9898477157360406
36,0.010932284943317458,0.9970169491525424,0.11628344928287915,0.9771573604060914
37,0.015644956960263898,0.9955254237288136,0.1978058768105386,0.9435279187817259
38,0.024282780039108404,0.992135593220339,0.10138657804918924,0.9771573604060914
39,0.025974887932256118,0.9928135593220339,0.34269565374112976,0.9041878172588832
40,0.01396502971295583,0.9964745762711864,0.05324351142732625,0.9898477157360406
41,0.012253695984891916,0.9964745762711864,0.11954624357108537,0.9777918781725888
42,0.010128429994744769,0.9971525423728813,0.5571704455438604,0.858502538071066
43,0.03251023506259514,0.9891525423728813,0.1623209850285864,0.9581218274111675
44,0.027781899111755822,0.9930847457627119,0.09746584538275821,0.9777918781725888
45,0.024579126244758144,0.9925423728813559,0.1354813264484333,0.9720812182741116
46,0.014141745990110656,0.9955254237288136,0.09030960625047006,0.9828680203045685
47,0.010851421213756174,0.9971525423728813,0.07572221361233045,0.9809644670050761
48,0.013670410897014505,0.9962033898305085,0.1329427363663004,0.9676395939086294
49,0.02718096793859692,0.9909152542372881,0.17156920018534974,0.9612944162436549
50,0.016316844877376523,0.9962033898305085,0.060603982055096456,0.9885786802030457
51,0.006088592626801613,0.9983728813559322,0.11117324433502207,0.9790609137055838
52,0.005494276255242905,0.9987796610169491,0.06267724328480548,0.9860406091370558
53,0.00799754449592556,0.9974237288135593,0.07816872308928954,0.9841370558375635
54,0.0053837598639272025,0.9987796610169491,0.043550289923864116,0.993020304568528
55,0.011311280084931749,0.9966101694915255,0.05151053732450163,0.9898477157360406
56,0.005762317632972184,0.9987796610169491,0.055354599826756466,0.9873096446700508
57,0.02045314140542079,0.9938983050847457,0.11426578221965562,0.975253807106599
58,0.03204680784652799,0.9903728813559322,0.1114318910797084,0.9676395939086294
59,0.014521171038433657,0.9962033898305085,0.09787103830160677,0.9822335025380711
60,0.004987625990631217,0.9990508474576271,0.07858050903683614,0.983502538071066
61,0.012962603994092698,0.9959322033898305,0.08193457255206132,0.9847715736040609
62,0.008161570390907385,0.9983728813559322,0.11467917599634925,0.9695431472081218
63,0.006572452249163288,0.9983728813559322,0.06919602141124645,0.9860406091370558
64,0.020036500405078216,0.9940338983050847,0.129588810320433,0.9708121827411168
65,0.010222802045991864,0.9971525423728813,0.10098297137596886,0.9809644670050761
66,0.018768056725293903,0.9953898305084746,0.057935064384326114,0.9885786802030457
67,0.01060625781510341,0.9978305084745762,0.06237304261247367,0.9873096446700508
68,0.012226737734309193,0.9960677966101695,0.11632008406187072,0.9670050761421319
69,0.004707217930374131,0.9987796610169491,0.0456788785150511,0.991751269035533
70,0.005980566440347456,0.9983728813559322,0.08183685016964898,0.9854060913705583
71,0.012365421278749482,0.9971525423728813,0.12904858855804816,0.9676395939086294
72,0.007348496094377616,0.9979661016949153,0.05335217748347878,0.9860406091370558
73,0.006225065391258163,0.9982372881355932,0.043749292395290386,0.9892131979695431
74,0.012498662708611306,0.9959322033898305,0.08070890604504172,0.983502538071066
75,0.018761134488350255,0.9949830508474576,0.06122430487710812,0.9866751269035533
76,0.017756666331473044,0.9948474576271187,0.05418671529295708,0.9892131979695431
77,0.022482789710700765,0.9929491525423729,0.07858212547717133,0.9777918781725888
78,0.015656460310190412,0.9955254237288136,0.08024790854699115,0.9815989847715736
79,0.018207761283395654,0.9952542372881356,0.06612109714353145,0.9873096446700508
80,0.01394471814836991,0.9959322033898305,0.04687768598867174,0.9879441624365483
81,0.0062027617048914145,0.9979661016949153,0.039358899652069144,0.9923857868020305
82,0.003341762670394728,0.9993220338983051,0.03911973788937185,0.9898477157360406
83,0.002047676827190286,0.999457627118644,0.040036217148798674,0.9904822335025381
84,0.004223831649238275,0.9990508474576271,0.023890723382136998,0.9955583756345178
85,0.003041252997561784,0.9993220338983051,0.051683853129823196,0.9892131979695431
86,0.0019067198945114674,0.9993220338983051,0.04333620249449753,0.9923857868020305
87,0.0055686364262917286,0.9982372881355932,0.05555832003087259,0.9879441624365483
88,0.033044405855869846,0.9906440677966102,0.09375949924442974,0.9841370558375635
89,0.0211333064320734,0.9941694915254238,0.11667552947771126,0.9720812182741116
90,0.022392406409701048,0.9938983050847457,0.06836353553468504,0.9847715736040609
91,0.005155181359760148,0.9990508474576271,0.037845948347018155,0.9923857868020305
92,0.0010302639818923957,1.0,0.0287003667107996,0.9949238578680203
93,0.0010015706373931114,0.999864406779661,0.027196829573624782,0.9949238578680203
94,0.0007029740482063616,1.0,0.025022860973373737,0.9955583756345178
95,0.0012072141513986103,0.999864406779661,0.0244679761965414,0.993020304568528
96,0.002378031364144852,0.999457627118644,0.028810633597588214,0.993020304568528
97,0.0006745596250846698,1.0,0.027696466794341502,0.9942893401015228
98,0.00864269622652081,0.9975593220338983,0.2231350751773355,0.942258883248731
99,0.04358655074390314,0.9872542372881355,0.18137127007854167,0.9530456852791879
100,0.024236686360280393,0.9928135593220339,0.098289308284745,0.9727157360406091
